Num_Acc;PriseEnCharge
202 000 023 325,00;2814,55
202 000 023 326,00;2512,31
202 000 023 327,00;1895,61
202 000 023 328,00;2056,51
202 000 023 329,00;2372,07
202 000 023 330,00;2493,98
202 000 023 331,00;2589,99
202 000 023 332,00;2825,27
202 000 023 333,00;2556,28
202 000 023 334,00;2506,74
202 000 023 335,00;2295,23
202 000 023 336,00;1969,71
202 000 023 337,00;2224,75
202 000 023 338,00;2052,93
202 000 023 339,00;2698,27
202 000 023 340,00;2734,36
202 000 023 341,00;2537,38
202 000 023 342,00;2262,59
202 000 023 343,00;2494,28
202 000 023 344,00;1643,63
202 000 023 345,00;1809,97
202 000 023 346,00;2904,51
202 000 023 347,00;2727,89
202 000 023 348,00;2341,39
202 000 023 349,00;2317,04
202 000 023 350,00;2971,47
202 000 023 351,00;2003,01
202 000 023 352,00;2615,2
202 000 023 353,00;2328,26
202 000 023 354,00;2767,76
202 000 023 355,00;1942,83
202 000 023 356,00;2979,51
202 000 023 357,00;2118,59
202 000 023 358,00;3270,32
202 000 023 359,00;2951,19
202 000 023 360,00;2440,58
202 000 023 361,00;2763,74
202 000 023 362,00;2825,88
202 000 023 363,00;2584,43
202 000 023 364,00;2796,17
202 000 023 365,00;2156,5
202 000 023 366,00;2293,45
202 000 023 367,00;2497,56
202 000 023 368,00;2537,68
202 000 023 369,00;2614,71
202 000 023 370,00;2271,9
202 000 023 371,00;2839,89
202 000 023 372,00;2612,81
202 000 023 373,00;2770,92
202 000 023 374,00;2456,64
202 000 023 375,00;3710,78
202 000 023 376,00;2450,21
202 000 023 377,00;3269,17
202 000 023 378,00;1807,32
202 000 023 379,00;3027,26
202 000 023 380,00;2155,51
202 000 023 381,00;2418,37
202 000 023 382,00;1999,62
202 000 023 383,00;1801,66
202 000 023 384,00;1728,74
202 000 023 385,00;2078,91
202 000 023 386,00;1673,76
202 000 023 387,00;2878,08
202 000 023 388,00;2692,72
202 000 023 389,00;1932,77
202 000 023 390,00;2285,51
202 000 023 391,00;1959,62
202 000 023 392,00;2207,69
202 000 023 393,00;2196,17
202 000 023 394,00;3008,23
202 000 023 395,00;1708,87
202 000 023 396,00;1735
202 000 023 397,00;2190,09
202 000 023 398,00;1544,27
202 000 023 399,00;3568,4
202 000 023 400,00;2174,76
202 000 023 401,00;3499,16
202 000 023 402,00;2208,68
202 000 023 403,00;2512,73
202 000 023 404,00;2328,25
202 000 023 405,00;1328,6
202 000 023 406,00;2453,06
202 000 023 407,00;1962,08
202 000 023 408,00;2163,9
202 000 023 409,00;1667,03
202 000 023 410,00;1280,71
202 000 023 411,00;1825,58
202 000 023 412,00;1748,86
202 000 023 413,00;3063,86
202 000 023 414,00;2577,89
202 000 023 415,00;1719,9
202 000 023 416,00;1792,78
202 000 023 417,00;2602,24
202 000 023 418,00;3300,93
202 000 023 419,00;2084,82
202 000 023 420,00;2393,19
202 000 023 421,00;2346,34
202 000 023 422,00;2497,82
202 000 023 423,00;2108,49
202 000 023 424,00;2179,55
202 000 023 425,00;2980,73
202 000 023 426,00;3134,79
202 000 023 427,00;3480,85
202 000 023 428,00;2111,75
202 000 023 429,00;2183,15
202 000 023 430,00;2129,8
202 000 023 431,00;3306,06
202 000 023 432,00;2300,71
202 000 023 433,00;2013,63
202 000 023 434,00;2193,24
202 000 023 435,00;2549,15
202 000 023 436,00;2470,57
202 000 023 437,00;2530,04
202 000 023 438,00;4427,47
202 000 023 439,00;3307,87
202 000 023 440,00;2246,82
202 000 023 441,00;2408,11
202 000 023 442,00;2323,43
202 000 023 443,00;2298,88
202 000 023 444,00;2241,82
202 000 023 445,00;2962,17
202 000 023 446,00;2746,2
202 000 023 447,00;2242,49
202 000 023 448,00;2530,4
202 000 023 449,00;2153,07
202 000 023 450,00;2817,73
202 000 023 451,00;2575,35
202 000 023 452,00;2180,46
202 000 023 453,00;2233,92
202 000 023 454,00;2219,9
202 000 023 455,00;2579,8
202 000 023 456,00;2311,95
202 000 023 457,00;3156
202 000 023 458,00;2381,1
202 000 023 459,00;2617,78
202 000 023 460,00;3036,48
202 000 023 461,00;2297,58
202 000 023 462,00;2993,42
202 000 023 463,00;2100,4
202 000 023 464,00;2824,75
202 000 023 465,00;3133,1
202 000 023 466,00;2509,14
202 000 023 467,00;2956,97
202 000 023 468,00;2137,54
202 000 023 469,00;2521,82
202 000 023 470,00;2633,3
202 000 023 471,00;2737,91
202 000 023 472,00;2394,52
202 000 023 473,00;1945,72
202 000 023 474,00;2566,9
202 000 023 475,00;2438,3
202 000 023 476,00;1078,37
202 000 023 477,00;2637,34
202 000 023 478,00;3250,4
202 000 023 479,00;2468,64
202 000 023 480,00;2855,65
202 000 023 481,00;2315,74
202 000 023 482,00;2180,2
202 000 023 483,00;2990,62
202 000 023 484,00;2113,6
202 000 023 485,00;2600,78
202 000 023 486,00;3291,24
202 000 023 487,00;2594,57
202 000 023 488,00;2455,58
202 000 023 489,00;2635,29
202 000 023 490,00;1507,34
202 000 023 491,00;2798,25
202 000 023 492,00;2197,87
202 000 023 493,00;1693,53
202 000 023 494,00;2144,42
202 000 023 495,00;2909,16
202 000 023 496,00;2149,51
202 000 023 497,00;2789,54
202 000 023 498,00;2742,64
202 000 023 499,00;2357,16
202 000 023 500,00;2554,19
202 000 023 501,00;2725,23
202 000 023 502,00;2780,02
202 000 023 503,00;2939,28
202 000 023 504,00;2556,83
202 000 023 505,00;2306,53
202 000 023 506,00;1536,81
202 000 023 507,00;1704,21
202 000 023 508,00;1646,35
202 000 023 509,00;2426,99
202 000 023 510,00;1680,4
202 000 023 511,00;2569,07
202 000 023 512,00;2026,35
202 000 023 513,00;2261,61
202 000 023 514,00;2767,84
202 000 023 515,00;2167,39
202 000 023 516,00;1487,22
202 000 023 517,00;2225,12
202 000 023 518,00;2286,3
202 000 023 519,00;2756,62
202 000 023 520,00;2674,68
202 000 023 521,00;2815,84
202 000 023 522,00;2324,3
202 000 023 523,00;1754,99
202 000 023 524,00;2516,31
202 000 023 525,00;2913,09
202 000 023 526,00;2627,09
202 000 023 527,00;2820,1
202 000 023 528,00;2215,46
202 000 023 529,00;2154,85
202 000 023 530,00;2267,97
202 000 023 531,00;3016,86
202 000 023 532,00;2673,3
202 000 023 533,00;2847,17
202 000 023 534,00;1929,06
202 000 023 535,00;3128,87
202 000 023 536,00;2704,52
202 000 023 537,00;2665,51
202 000 023 538,00;3281,78
202 000 023 539,00;2594,25
202 000 023 540,00;3305,09
202 000 023 541,00;2118,32
202 000 023 542,00;3063,11
202 000 023 543,00;2458,74
202 000 023 544,00;1684,49
202 000 023 545,00;2203,05
202 000 023 546,00;2644,35
202 000 023 547,00;2647,08
202 000 023 548,00;2541,63
202 000 023 549,00;2195,55
202 000 023 550,00;2224,76
202 000 023 551,00;2846,63
202 000 023 552,00;1913,71
202 000 023 553,00;2767,39
202 000 023 554,00;2790,23
202 000 023 555,00;3030,22
202 000 023 556,00;2039,2
202 000 023 557,00;1958,53
202 000 023 558,00;2600,81
202 000 023 559,00;3078,43
202 000 023 560,00;2857,21
202 000 023 561,00;2617,88
202 000 023 562,00;2524,62
202 000 023 563,00;2050,61
202 000 023 564,00;3029,06
202 000 023 565,00;2679,97
202 000 023 566,00;2438,21
202 000 023 567,00;2204,59
202 000 023 568,00;2863,86
202 000 023 569,00;1457,57
202 000 023 570,00;1290,85
202 000 023 571,00;2525,67
202 000 023 572,00;2530,36
202 000 023 573,00;2750,37
202 000 023 574,00;2530,7
202 000 023 575,00;2226,17
202 000 023 576,00;2686,19
202 000 023 577,00;3244,43
202 000 023 578,00;3093,99
202 000 023 579,00;2240,13
202 000 023 580,00;2751,79
202 000 023 581,00;2418,93
202 000 023 582,00;2207,54
202 000 023 583,00;2641,28
202 000 023 584,00;2562,82
202 000 023 585,00;1854,79
202 000 023 586,00;2112,11
202 000 023 587,00;2857,95
202 000 023 588,00;3244,31
202 000 023 589,00;2378,22
202 000 023 590,00;2108,18
202 000 023 591,00;2044,44
202 000 023 592,00;1693,05
202 000 023 593,00;1711,77
202 000 023 594,00;1811,37
202 000 023 595,00;1949,73
202 000 023 596,00;2137,05
202 000 023 597,00;2799,4
202 000 023 598,00;2649,75
202 000 023 599,00;2053,09
202 000 023 600,00;2759,05
202 000 023 601,00;3417,8
202 000 023 602,00;2171,01
202 000 023 603,00;2060,86
202 000 023 604,00;1910,09
202 000 023 605,00;2672,36
202 000 023 606,00;2291,12
202 000 023 607,00;2211,04
202 000 023 608,00;1890,78
202 000 023 609,00;2651,16
202 000 023 610,00;1795,24
202 000 023 611,00;2991,63
202 000 023 612,00;1442,3
202 000 023 613,00;2422,96
202 000 023 614,00;2063,31
202 000 023 615,00;3021,57
202 000 023 616,00;2031,24
202 000 023 617,00;2569,05
202 000 023 618,00;2136,54
202 000 023 619,00;2024,68
202 000 023 620,00;2131,56
202 000 023 621,00;3795,38
202 000 023 622,00;3818,72
202 000 023 623,00;2295,27
202 000 023 624,00;1713,31
202 000 023 625,00;3081,98
202 000 023 626,00;2121,79
202 000 023 627,00;4629,95
202 000 023 628,00;3056,02
202 000 023 629,00;2807,18
202 000 023 630,00;1795
202 000 023 631,00;2632,9
202 000 023 632,00;2004,08
202 000 023 633,00;2895,03
202 000 023 634,00;2333,59
202 000 023 635,00;2549,91
202 000 023 636,00;1740,65
202 000 023 637,00;2151,45
202 000 023 638,00;2475,94
202 000 023 639,00;1859,77
202 000 023 640,00;3081,89
202 000 023 641,00;2142,17
202 000 023 642,00;1691,71
202 000 023 643,00;3226,7
202 000 023 644,00;2783,51
202 000 023 645,00;1688,5
202 000 023 646,00;2677,63
202 000 023 647,00;2671,93
202 000 023 648,00;1984,38
202 000 023 649,00;2139,35
202 000 023 650,00;2276,15
202 000 023 651,00;2185,56
202 000 023 652,00;2443,5
202 000 023 653,00;2195,48
202 000 023 654,00;2440,74
202 000 023 655,00;2187,09
202 000 023 656,00;3092,47
202 000 023 657,00;2460,58
202 000 023 658,00;2783,13
202 000 023 659,00;3403,65
202 000 023 660,00;2664,51
202 000 023 661,00;2738,62
202 000 023 662,00;2651,77
202 000 023 663,00;2175,85
202 000 023 664,00;2341,67
202 000 023 665,00;2449,81
202 000 023 666,00;2237,84
202 000 023 667,00;2330,67
202 000 023 668,00;3567,95
202 000 023 669,00;4378,43
202 000 023 670,00;2150,53
202 000 023 671,00;2296,36
202 000 023 672,00;1862,21
202 000 023 673,00;3661,13
202 000 023 674,00;2464,79
202 000 023 675,00;1733,72
202 000 023 676,00;2606,42
202 000 023 677,00;2401,03
202 000 023 678,00;1947,02
202 000 023 679,00;2462,91
202 000 023 680,00;2590,48
202 000 023 681,00;2125,96
202 000 023 682,00;1930,23
202 000 023 683,00;2317,46
202 000 023 684,00;1657,78
202 000 023 685,00;1738,29
202 000 023 686,00;2959,89
202 000 023 687,00;2866,36
202 000 023 688,00;2831,65
202 000 023 689,00;2356,11
202 000 023 690,00;2566,84
202 000 023 691,00;1562,12
202 000 023 692,00;2623,92
202 000 023 693,00;2646,58
202 000 023 694,00;1538,5
202 000 023 695,00;1739,93
202 000 023 696,00;1717,56
202 000 023 697,00;4052,49
202 000 023 698,00;2979,62
202 000 023 699,00;1449,67
202 000 023 700,00;2819,92
202 000 023 701,00;1863,51
202 000 023 702,00;2016,45
202 000 023 703,00;1628,79
202 000 023 704,00;3178,04
202 000 023 705,00;1954,72
202 000 023 706,00;2806,06
202 000 023 707,00;3034,21
202 000 023 708,00;1677,64
202 000 023 709,00;2190,01
202 000 023 710,00;2002,27
202 000 023 711,00;1755,51
202 000 023 712,00;3901,25
202 000 023 713,00;1267,54
202 000 023 714,00;1952,66
202 000 023 715,00;2351,9
202 000 023 716,00;2186,63
202 000 023 717,00;3474,11
202 000 023 718,00;2382,99
202 000 023 719,00;1948,73
202 000 023 720,00;3147,31
202 000 023 721,00;2829,4
202 000 023 722,00;2602,28
202 000 023 723,00;2601,24
202 000 023 724,00;3205,74
202 000 023 725,00;1925,84
202 000 023 726,00;2891,14
202 000 023 727,00;3238,63
202 000 023 728,00;2900,5
202 000 023 729,00;3411,61
202 000 023 730,00;2385,88
202 000 023 731,00;1811,37
202 000 023 732,00;2472,58
202 000 023 733,00;3061,97
202 000 023 734,00;2951,35
202 000 023 735,00;1409,18
202 000 023 736,00;2575,98
202 000 023 737,00;2570,89
202 000 023 738,00;2878,07
202 000 023 739,00;2078,09
202 000 023 740,00;2102,53
202 000 023 741,00;2133,46
202 000 023 742,00;3175,55
202 000 023 743,00;2313,8
202 000 023 744,00;2673,4
202 000 023 745,00;2354,14
202 000 023 746,00;2948,14
202 000 023 747,00;3241,81
202 000 023 748,00;2900,33
202 000 023 749,00;2673,41
202 000 023 750,00;3319,35
202 000 023 751,00;3946,76
202 000 023 752,00;2394,09
202 000 023 753,00;2154,22
202 000 023 754,00;2551,82
202 000 023 755,00;2651,13
202 000 023 756,00;1952,2
202 000 023 757,00;2208,14
202 000 023 758,00;2124,04
202 000 023 759,00;2476,77
202 000 023 760,00;3371,57
202 000 023 761,00;2182,51
202 000 023 762,00;2592,99
202 000 023 763,00;2810,45
202 000 023 764,00;2284,66
202 000 023 765,00;2952,46
202 000 023 766,00;2524,62
202 000 023 767,00;3268,03
202 000 023 768,00;2185,05
202 000 023 769,00;2550,14
202 000 023 770,00;2401,23
202 000 023 771,00;2131,38
202 000 023 772,00;2314,18
202 000 023 773,00;2747,85
202 000 023 774,00;2732,99
202 000 023 775,00;1381,16
202 000 023 776,00;2814,05
202 000 023 777,00;2867,38
202 000 023 778,00;2514,4
202 000 023 779,00;2409,61
202 000 023 780,00;2334,84
202 000 023 781,00;2243,5
202 000 023 782,00;1376,87
202 000 023 783,00;2192,85
202 000 023 784,00;2823,01
202 000 023 785,00;2437,51
202 000 023 786,00;2484,04
202 000 023 787,00;2911,11
202 000 023 788,00;2140,81
202 000 023 789,00;2312,08
202 000 023 790,00;2339,43
202 000 023 791,00;2709,18
202 000 023 792,00;2365,63
202 000 023 793,00;2846,41
202 000 023 794,00;1943,2
202 000 023 795,00;2184,12
202 000 023 796,00;2295,64
202 000 023 797,00;2684,84
202 000 023 798,00;3101,61
202 000 023 799,00;3086,94
202 000 023 800,00;1725,05
202 000 023 801,00;2904,98
202 000 023 802,00;3048,52
202 000 023 803,00;2757,45
202 000 023 804,00;1805,49
202 000 023 805,00;2812,48
202 000 023 806,00;2672,3
202 000 023 807,00;2278,09
202 000 023 808,00;1707,11
202 000 023 809,00;2653,05
202 000 023 810,00;1660,32
202 000 023 811,00;1689,64
202 000 023 812,00;3686,31
202 000 023 813,00;2334,18
202 000 023 814,00;2619,55
202 000 023 815,00;2346,03
202 000 023 816,00;1560,48
202 000 023 817,00;1607,11
202 000 023 818,00;2029,14
202 000 023 819,00;1820,74
202 000 023 820,00;2049,35
202 000 023 821,00;2314,15
202 000 023 822,00;1991,88
202 000 023 823,00;1805,03
202 000 023 824,00;2092,34
202 000 023 825,00;1748,04
202 000 023 826,00;2595,25
202 000 023 827,00;2315,79
202 000 023 828,00;2658,41
202 000 023 829,00;3293,34
202 000 023 830,00;1917,05
202 000 023 831,00;1546,9
202 000 023 832,00;2549,63
202 000 023 833,00;2256,37
202 000 023 834,00;1656,91
202 000 023 835,00;1915,81
202 000 023 836,00;1485,5
202 000 023 837,00;2200,55
202 000 023 838,00;2496,38
202 000 023 839,00;2056,73
202 000 023 840,00;2275,52
202 000 023 841,00;1589,67
202 000 023 842,00;2151,83
202 000 023 843,00;1785,81
202 000 023 844,00;1747,69
202 000 023 845,00;2016,79
202 000 023 846,00;2407,96
202 000 023 847,00;3147,44
202 000 023 848,00;1934,58
202 000 023 849,00;1800,61
202 000 023 850,00;2413,91
202 000 023 851,00;1709,36
202 000 023 852,00;2571,48
202 000 023 853,00;1870,11
202 000 023 854,00;2053,29
202 000 023 855,00;2239,95
202 000 023 856,00;1888,13
202 000 023 857,00;2217,12
202 000 023 858,00;3126,58
202 000 023 859,00;2313,17
202 000 023 860,00;2479,83
202 000 023 861,00;3448,71
202 000 023 862,00;1703,22
202 000 023 863,00;2011,42
202 000 023 864,00;2085,56
202 000 023 865,00;3794,85
202 000 023 866,00;2338,31
202 000 023 867,00;3317,87
202 000 023 868,00;1973,21
202 000 023 869,00;2372,73
202 000 023 870,00;2013,47
202 000 023 871,00;2484,58
202 000 023 872,00;2158,19
202 000 023 873,00;1768,58
202 000 023 874,00;2495,17
202 000 023 875,00;1506,17
202 000 023 876,00;1755,09
202 000 023 877,00;1609,2
202 000 023 878,00;1585,3
202 000 023 879,00;1789,4
202 000 023 880,00;1680,37
202 000 023 881,00;1751,16
202 000 023 882,00;1386,51
202 000 023 883,00;2187,6
202 000 023 884,00;2161,72
202 000 023 885,00;2170,03
202 000 023 886,00;2850,83
202 000 023 887,00;1881,43
202 000 023 888,00;1822,18
202 000 023 889,00;2344,22
202 000 023 890,00;1551,14
202 000 023 891,00;2873,61
202 000 023 892,00;1668,36
202 000 023 893,00;2715,57
202 000 023 894,00;1665,39
202 000 023 895,00;1296,84
202 000 023 896,00;2949,09
202 000 023 897,00;2099,87
202 000 023 898,00;2226,13
202 000 023 899,00;2480,72
202 000 023 900,00;2890,39
202 000 023 901,00;2220,15
202 000 023 902,00;3456,7
202 000 023 903,00;2770,56
202 000 023 904,00;1485,28
202 000 023 905,00;2021,02
202 000 023 906,00;2316,05
202 000 023 907,00;2127,24
202 000 023 908,00;2076,88
202 000 023 909,00;2604,53
202 000 023 910,00;2672,28
202 000 023 911,00;3288,19
202 000 023 912,00;2327,19
202 000 023 913,00;3364,04
202 000 023 914,00;2235,59
202 000 023 915,00;2784,67
202 000 023 916,00;3069,24
202 000 023 917,00;1481,75
202 000 023 918,00;1745,96
202 000 023 919,00;2162,79
202 000 023 920,00;1868,33
202 000 023 921,00;2027,96
202 000 023 922,00;3044,16
202 000 023 923,00;2190,84
202 000 023 924,00;2349,23
202 000 023 925,00;2378,45
202 000 023 926,00;2279,95
202 000 023 927,00;1948,76
202 000 023 928,00;2301,23
202 000 023 929,00;2086,95
202 000 023 930,00;3385,62
202 000 023 931,00;3311,49
202 000 023 932,00;3823,12
202 000 023 933,00;1903,92
202 000 023 934,00;2279,6
202 000 023 935,00;2712,79
202 000 023 936,00;3081,45
202 000 023 937,00;1760,58
202 000 023 938,00;2072,64
202 000 023 939,00;2272,46
202 000 023 940,00;4281,69
202 000 023 941,00;2777,2
202 000 023 942,00;3172,38
202 000 023 943,00;2685,41
202 000 023 944,00;1734,52
202 000 023 945,00;1927,68
202 000 023 946,00;1510,96
202 000 023 947,00;2898,79
202 000 023 948,00;2170,89
202 000 023 949,00;2596,57
202 000 023 950,00;1640,08
202 000 023 951,00;2416,34
202 000 023 952,00;2736,99
202 000 023 953,00;1551,55
202 000 023 954,00;2292,84
202 000 023 955,00;3058,22
202 000 023 956,00;2655,21
202 000 023 957,00;2764,93
202 000 023 958,00;2216,45
202 000 023 959,00;2452,51
202 000 023 960,00;2348,71
202 000 023 961,00;1658,14
202 000 023 962,00;2269,9
202 000 023 963,00;2684
202 000 023 964,00;2591,04
202 000 023 965,00;1796,58
202 000 023 966,00;1827,99
202 000 023 967,00;2606,47
202 000 023 968,00;1963,28
202 000 023 969,00;1539,53
202 000 023 970,00;2446,93
202 000 023 971,00;2076,98
202 000 023 972,00;2604,73
202 000 023 973,00;1904,56
202 000 023 974,00;2855,8
202 000 023 975,00;2256,3
202 000 023 976,00;2126,73
202 000 023 977,00;3207,18
202 000 023 978,00;3371,62
202 000 023 979,00;2451,47
202 000 023 980,00;2206,78
202 000 023 981,00;2260,13
202 000 023 982,00;3096,04
202 000 023 983,00;2456,22
202 000 023 984,00;2071,93
202 000 023 985,00;2045,08
202 000 023 986,00;2611,81
202 000 023 987,00;2237,9
202 000 023 988,00;3303,55
202 000 023 989,00;2766,17
202 000 023 990,00;2802,24
202 000 023 991,00;2390,37
202 000 023 992,00;3025,46
202 000 023 993,00;1936,91
202 000 023 994,00;2471,25
202 000 023 995,00;1848,65
202 000 023 996,00;2189,69
202 000 023 997,00;2889,31
202 000 023 998,00;2244,18
202 000 023 999,00;2692,43
202 000 024 000,00;2465,07
202 000 024 001,00;2865,44
202 000 024 002,00;2550,57
202 000 024 003,00;2611,09
202 000 024 004,00;2463,28
202 000 024 005,00;2491,6
